customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,age_group
2487,Elton,Piggford,Male,92,1978-01-13,Operator,IT,Affluent Customer,1,14,45.048862105788295,50
2488,Idalia,Braunton,Female,32,1988-11-17,Senior Financial Analyst,Financial Services,Mass Customer,1,7,34.20401245110681,30
2489,Emma,Mates,Female,42,1976-06-12,Speech Pathologist,Retail,Mass Customer,0,15,46.63684816984163,50
2491,Tabbie,Turone,Male,74,1977-05-08,Clinical Specialist,Health,Mass Customer,0,14,45.73333885753542,50
2492,Gayelord,Lipman,Male,35,1974-02-01,Design Engineer,Manufacturing,High Net Worth,0,9,48.99692400986572,50
2493,Rey,Collum,Male,56,1981-08-19,Assistant Media Planner,Entertainment,Mass Customer,1,17,41.4512522986054,40
2494,Donella,Emm,Female,98,1974-08-08,Senior Sales Associate,Manufacturing,High Net Worth,0,16,48.48219749255188,50
2495,Gwenore,Suero,Female,89,1953-11-12,Assistant Professor,IT,Affluent Customer,0,17,69.21910516348284,70
2496,Lew,Wittleton,Male,29,1980-08-26,Web Developer II,Manufacturing,Mass Customer,1,21,42.43142300710728,40
2497,Gustav,Aaronsohn,Male,33,1969-04-05,Administrative Assistant IV,Property,Affluent Customer,0,12,53.82385406318646,50
2498,Rosana,Emmatt,Female,70,1978-02-02,Software Test Engineer III,Retail,High Net Worth,0,8,44.99410396564852,40
2499,Doll,Tschirschky,Female,77,1973-08-30,Account Representative I,Retail,Mass Customer,0,14,49.42129959594894,50
2500,Micky,Livings,Female,35,1957-12-18,Senior Developer,Property,High Net Worth,1,17,65.12045837402104,70
2501,Ora,Meaddowcroft,Female,80,1971-07-12,Actuary,Financial Services,Mass Customer,1,10,51.55686706139998,50
2502,Concordia,Mussington,Female,6,1964-08-23,Structural Engineer,Manufacturing,Mass Customer,1,11,58.43996527696908,60
2503,Devlin,Laneham,Male,80,1967-07-16,Budget/Accounting Analyst I,Health,Affluent Customer,1,10,55.54599757058223,60
2505,Myrah,McCarry,Female,45,1980-08-25,VP Marketing,Financial Services,High Net Worth,0,3,42.434160914114265,40
2507,Alysa,Galilee,Female,77,1986-06-25,Biostatistician III,Health,Affluent Customer,1,8,36.602418989228745,40
2509,Danya,Beadles,Male,99,1971-07-07,Help Desk Technician,Financial Services,Mass Customer,0,7,51.57055659643492,50
2510,Nealson,Lowdham,Male,43,1973-04-10,Human Resources Manager,Manufacturing,Mass Customer,1,7,49.81008239094131,50
2511,Jedidiah,Daulby,Male,20,1991-07-12,Technical Writer,Financial Services,Mass Customer,1,4,31.556456375348922,30
2513,Rustie,Ligoe,Male,55,1978-07-31,Structural Analysis Engineer,Property,Mass Customer,0,12,44.50401861139758,40
2514,Vincenty,Sayer,Male,25,1975-08-11,Senior Financial Analyst,Financial Services,High Net Worth,1,17,47.47464771398011,50
2516,Zoe,Kiddye,Female,42,1967-05-27,Registered Nurse,Health,Mass Customer,0,19,55.68289292093166,60
2517,Rozanna,Kegan,Female,1,1978-10-19,Research Nurse,Health,Mass Customer,1,9,44.2849860508385,40
2519,Ryon,Dalliston,Male,76,1979-10-17,Senior Developer,Manufacturing,Mass Customer,1,5,43.29112580730167,40
2520,Gabie,Skett,Male,71,1974-05-27,Accountant III,Retail,Affluent Customer,1,10,48.68206470406204,50
2521,Kellia,Martugin,Female,35,1999-08-29,Chemical Engineer,Manufacturing,High Net Worth,1,3,23.424872564593056,20
2523,Lauree,Shewery,Female,28,1961-10-29,VP Marketing,Financial Services,Mass Customer,1,9,61.25727158716026,60
2524,Rustie,Kingsland,Male,84,1969-05-29,Help Desk Technician,Retail,Mass Customer,1,8,53.67600708480908,50
2525,Hans,Ison,Male,25,1992-10-03,Cost Accountant,Financial Services,Mass Customer,0,8,30.327136129211084,30
2526,Izaak,Dopson,Male,89,1969-02-01,Software Test Engineer II,Manufacturing,Mass Customer,0,8,53.996342204626735,50
2528,Cassie,Toffaloni,Male,81,1978-09-23,Senior Editor,Financial Services,Affluent Customer,0,15,44.3561716330202,40
2529,Ben,Laidler,Male,81,1954-05-11,Quality Engineer,Manufacturing,High Net Worth,1,10,68.72628190222491,70
2530,Engracia,Foulcher,Female,63,1960-08-03,Business Systems Development Analyst,Property,Mass Customer,1,18,62.494805554319065,60
2531,Brendan,Verbeke,Male,48,1981-08-20,Teacher,Property,High Net Worth,1,8,41.44851439159841,40
2533,Harper,Ioannidis,Male,11,1993-07-26,Speech Pathologist,Health,Affluent Customer,1,5,29.516715655142484,30
2534,Estelle,Lithgow,Female,70,1965-06-21,Research Associate,Manufacturing,Affluent Customer,1,12,57.61311736085855,60
2535,Butch,Broadnicke,Male,53,1981-08-20,Accountant III,Financial Services,Affluent Customer,0,13,41.44851439159841,40
2536,Aigneis,Brignall,Female,71,1964-06-10,Associate Professor,Health,Mass Customer,1,16,58.64257039548623,60
2539,Tracie,Ashdown,Male,68,1967-04-22,Nuclear Power Engineer,Manufacturing,Affluent Customer,1,12,55.77871966617626,60
2541,Cleveland,Islep,Male,17,2000-03-14,Software Engineer II,Financial Services,High Net Worth,1,2,22.882766977209332,20
2542,Amanda,Leverington,Female,43,1966-03-11,Accounting Assistant I,Property,Affluent Customer,1,12,56.89304781802058,60
2544,Ellery,Bowra,Male,73,1988-01-31,VP Marketing,Manufacturing,Mass Customer,1,16,35.000743390140464,40
2545,Grayce,Aumerle,Female,33,1978-04-11,Tax Accountant,Manufacturing,Mass Customer,1,16,44.8079262891733,40
2546,Marinna,Hancke,Female,45,1980-04-10,Assistant Professor,Manufacturing,High Net Worth,0,11,42.8092541740717,40
2547,Aili,Scruby,Female,91,1985-07-08,Social Worker,Health,Mass Customer,1,14,37.5661622556887,40
2549,Mike,Geggus,Male,12,1998-08-07,Pharmacist,Health,Mass Customer,1,4,24.48444257629761,20
2550,Dionysus,Elmhurst,Male,34,1997-08-12,Pharmacist,Health,Mass Customer,1,4,25.47008909881347,30
2555,Brad,Tenman,Male,43,1976-09-19,Health Coach IV,Health,Affluent Customer,0,11,46.36579537614976,50
2559,Fulvia,Bernini,Female,7,1969-06-21,Assistant Media Planner,Entertainment,High Net Worth,0,8,53.613035223648346,50
2562,Boonie,Withams,Male,98,1980-09-26,Internal Auditor,Retail,Mass Customer,0,13,42.34654788989064,40
2564,Bell,Carley,Female,18,1976-04-29,Engineer III,Health,Mass Customer,0,15,46.757316078149124,50
2565,Joannes,Harbron,Female,62,1969-08-17,Junior Executive,Health,Affluent Customer,1,9,53.45697452425,50
2566,Nani,Brilleman,Female,48,1996-10-29,Accountant II,Entertainment,Affluent Customer,1,6,26.255868409819172,30
2567,Tobe,Spirit,Male,97,1975-01-13,Systems Administrator IV,Financial Services,Mass Customer,0,22,48.049608185447696,50
2568,Anna-diana,Slyne,Female,42,1983-02-16,Staff Scientist,Manufacturing,Mass Customer,0,18,39.95635507278967,40
2569,Sig,Sellan,Male,62,1985-05-03,VP Quality Control,Retail,Mass Customer,0,16,37.746864118149944,40
2570,Hirsch,Peele,Male,13,1977-09-10,Professor,Financial Services,Mass Customer,1,18,45.39110048166186,50
2571,Chariot,Keefe,Male,97,1986-11-17,Internal Auditor,Health,Affluent Customer,1,7,36.20542247321541,40
2572,Sheila,McInulty,Female,30,1980-12-30,Engineer III,Financial Services,Mass Customer,0,13,42.086446724226725,40
2575,Hagan,Abrahmer,Male,87,1974-06-07,Business Systems Development Analyst,Financial Services,High Net Worth,1,16,48.65194772698517,50
2576,Lotty,Szubert,Female,15,1959-05-30,Associate Professor,Manufacturing,Mass Customer,0,13,63.67484347433111,60
2578,Felice,McVane,Male,49,1991-02-27,Tax Accountant,Retail,High Net Worth,0,3,31.926073821292373,30
2579,Celka,Demsey,Female,35,1970-12-31,Desktop Support Technician,Manufacturing,Mass Customer,0,16,52.08528311374876,50
2582,Harv,Pavey,Male,98,1977-08-10,Director of Sales,Health,Mass Customer,0,7,45.4759755988785,50
2583,Appolonia,Oxe,Female,34,1963-09-12,Human Resources Assistant I,Property,Mass Customer,0,15,59.38728110138711,60
2586,Heywood,Sollett,Male,10,1979-09-12,Tax Accountant,Financial Services,Mass Customer,1,13,43.38695255254627,40
2590,Roslyn,Tewkesbury.,Female,48,1964-09-22,General Manager,Financial Services,Affluent Customer,1,11,58.35782806675943,60
2592,Archibaldo,Argrave,Male,84,1995-06-19,Help Desk Operator,Financial Services,Mass Customer,1,1,27.61934609929945,30
2593,Sharona,Yorkston,Female,69,1973-07-26,Nuclear Power Engineer,Manufacturing,Affluent Customer,0,19,49.51712634119354,50
2594,Sigismond,Stockow,Male,90,1997-06-23,Internal Auditor,Manufacturing,Mass Customer,0,2,25.606984449162898,30
2597,Carita,Kemwall,Female,58,1980-10-25,Civil Engineer,Manufacturing,High Net Worth,1,11,42.267148586687966,40
2598,Lindsay,Maydway,Male,23,1980-03-26,Senior Developer,Manufacturing,Affluent Customer,0,9,42.85032277917652,40
2599,Pauly,Eilles,Female,9,1954-05-03,VP Marketing,Manufacturing,Mass Customer,0,5,68.74818515828082,70
2600,Darnell,Wistance,Male,55,2001-03-03,Senior Financial Analyst,Financial Services,Mass Customer,1,1,21.9135478967354,20
2601,Morgana,Wardel,Female,48,1975-01-18,Software Engineer III,Financial Services,Affluent Customer,0,13,48.03591865041275,50
2602,Jessamine,Butcher,Female,46,1977-03-22,Structural Analysis Engineer,Health,Mass Customer,0,3,45.862020486863884,50
2603,Mercy,Jost,Female,44,1962-02-04,Nurse,Financial Services,High Net Worth,0,11,60.988956700475384,60
2604,Lewiss,Jaeggi,Male,91,1975-05-08,Account Executive,Retail,Mass Customer,1,7,47.734748879644016,50
2605,Had,Gilling,Male,50,1965-02-03,Marketing Manager,Health,High Net Worth,1,18,57.99094852782297,60
2606,Addi,Seager,Female,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,0,12,44.4519983782648,40
2607,Laurent,Ainslee,Male,90,1992-05-08,Registered Nurse,Health,Affluent Customer,1,7,30.732346366245384,30
2608,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,1,6,47.2391877113791,50
2609,Genvieve,Kobes,Female,17,1964-12-18,Compensation Analyst,Financial Services,Mass Customer,1,14,58.11963015715143,60
2610,Arliene,Bartolijn,Female,41,1954-04-30,Account Coordinator,IT,Mass Customer,0,10,68.75639887930178,70
2611,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,0,9,31.95071498435527,30
2612,Bran,Sauven,Male,33,1969-04-30,Statistician I,Retail,Affluent Customer,0,18,53.75540638801175,50
2619,Lavinia,Niess,Female,62,1978-07-05,Web Designer I,Financial Services,High Net Worth,1,14,44.57520419357928,40
2620,Henderson,Koubek,Male,26,1999-04-30,Civil Engineer,Manufacturing,Mass Customer,0,1,23.756159312438665,20
2621,Moreen,Zoren,Female,24,1974-02-21,Assistant Media Planner,Entertainment,High Net Worth,0,15,48.942165869725955,50
2622,Natty,Sisneros,Male,13,1979-12-10,Staff Accountant I,Financial Services,Mass Customer,0,16,43.143278828924295,40
2623,Zackariah,Catteroll,Male,42,1982-07-28,Media Manager III,Property,Mass Customer,1,15,40.512150195208335,40
2624,Winfield,Lampitt,Male,37,1964-07-08,Community Outreach Specialist,Retail,Mass Customer,1,11,58.565908999290556,60
2625,Kristal,McRobbie,Female,45,1972-03-16,Research Assistant I,Manufacturing,Affluent Customer,1,8,50.87786612366683,50
2626,Gerome,Lawrenz,Male,42,1998-10-24,Account Coordinator,Property,Affluent Customer,1,4,24.270885829752505,20
2627,Hildegaard,Gennrich,Female,7,1971-10-29,Budget/Accounting Analyst II,Retail,Mass Customer,1,12,51.25843519763823,50
2628,Giselbert,Gudyer,Male,29,2001-05-21,Assistant Media Planner,Entertainment,Affluent Customer,0,1,21.697253243183308,20
2629,Nomi,Bushell,Female,60,1976-08-13,Engineer IV,Entertainment,High Net Worth,0,19,46.46709793540834,50
2631,Antonio,Brewis,Male,4,1995-05-11,Software Engineer I,Financial Services,Mass Customer,1,2,27.726124472572,30
2634,Silvester,Scowcroft,Male,85,1980-07-14,Quality Engineer,Financial Services,High Net Worth,0,15,42.549153008407785,40
2635,Arty,Mac Geaney,Male,45,1959-01-03,Nurse,Retail,Mass Customer,0,14,64.07731580435842,60
2636,Carly,Struys,Female,35,1974-01-05,Nuclear Power Engineer,Manufacturing,High Net Worth,1,14,49.07084749905441,50
2637,Marcile,Christley,Female,28,1972-07-30,Help Desk Operator,Retail,Mass Customer,1,11,50.50551077071639,50
2638,Moritz,Brognot,Male,1,1977-02-10,Budget/Accounting Analyst III,IT,Mass Customer,1,15,45.97153676714342,50
2639,Mufi,O'Kielt,Female,70,1986-07-03,Geologist IV,Entertainment,Mass Customer,1,10,36.58051573317284,40
2644,Brooke,Alastair,Male,72,1977-09-03,VP Sales,IT,Mass Customer,0,12,45.41026583071078,50
2645,Ado,Yaldren,Male,20,2000-06-26,Technical Writer,IT,High Net Worth,1,1,22.598024648482525,20
2646,Jesselyn,Di Biaggi,Female,14,1972-10-11,Sales Representative,Retail,Mass Customer,1,17,50.30564355920623,50
2649,Merwyn,MacPhail,Male,7,1986-01-16,Dental Hygienist,Health,Affluent Customer,1,20,37.04048411034691,40
2650,Candice,Patriskson,Female,33,1995-08-20,Business Systems Development Analyst,IT,Affluent Customer,1,10,27.44959586486616,30
2651,Silvan,Ellison,Male,10,1978-10-20,Nuclear Power Engineer,Manufacturing,Mass Customer,1,10,44.28224814383151,40
2653,Aylmer,Glenwright,Male,80,1995-01-05,Food Chemist,Health,Affluent Customer,0,1,28.071100755452555,30
2654,Dawn,Yakovitch,Female,83,1977-11-28,Tax Accountant,Telecommunications,Mass Customer,0,13,45.17480582810976,50
2655,York,Strongman,Male,56,1966-06-11,Nuclear Power Engineer,Manufacturing,Mass Customer,0,15,56.64116037337764,60
2659,Konstance,Elgey,Female,81,1974-06-14,Professor,Argiculture,High Net Worth,1,11,48.63278237793625,50
2661,Dorrie,Meaden,Female,59,1976-12-26,VP Marketing,Financial Services,High Net Worth,1,12,46.09748048946489,50
2662,Louisette,Cullimore,Female,53,1977-12-21,Accountant IV,Property,Mass Customer,1,16,45.11183396694903,50
2663,Royce,Pietrowicz,Male,69,1956-08-01,Environmental Tech,Health,Mass Customer,1,19,66.50036350554325,70
2665,Seth,Murdie,Male,43,1965-03-28,Project Manager,Telecommunications,Mass Customer,1,17,57.84583945645258,60
2666,Lyle,Eager,Male,2,1971-02-16,Occupational Therapist,Health,Mass Customer,0,9,51.9566014844203,50
2667,Randene,Brown,Female,65,1958-07-17,Product Engineer,Manufacturing,Affluent Customer,1,6,64.54275999554646,60
2668,Allan,Govan,Male,27,1978-07-26,Senior Quality Engineer,Health,Mass Customer,0,18,44.517708146432525,40
2669,Carrol,Jordin,Male,95,1995-02-18,Business Systems Development Analyst,Property,Affluent Customer,0,1,27.95063284714506,30
2670,Cam,MacFadyen,Male,53,1977-05-13,VP Accounting,Financial Services,High Net Worth,1,18,45.71964932250048,50
2672,Talbert,Folliss,Male,21,1986-01-16,Clinical Specialist,Health,Affluent Customer,0,4,37.04048411034691,40
2674,Lynsey,Broady,Female,59,1993-02-12,Food Chemist,Health,High Net Worth,0,5,29.9657324042886,30
2675,Dayle,Girardetti,Female,24,1973-02-25,Media Manager IV,Retail,Mass Customer,0,7,49.9305502992488,50
2676,Stinky,Marlen,Male,33,1957-01-21,Product Engineer,Retail,Mass Customer,1,12,66.02670559333424,70
2678,Amble,Tandy,Male,33,1976-12-30,Sales Associate,Health,Mass Customer,0,11,46.08652886143694,50
2679,Padriac,Apple,Male,5,1990-06-06,Director of Sales,Financial Services,High Net Worth,0,10,32.65435708515132,30
2680,Noella,Firk,Female,0,1959-05-11,Financial Analyst,Financial Services,Mass Customer,1,14,63.72686370746389,60
2681,Liza,LeEstut,Female,78,1974-09-15,Programmer Analyst III,Manufacturing,Affluent Customer,1,18,48.37815702628632,50
2682,Annamarie,Bouzan,Female,54,1987-11-01,Accountant III,Manufacturing,High Net Worth,1,20,35.24989292777642,40
2684,Erastus,Payley,Male,96,1964-03-14,Health Coach IV,Health,Mass Customer,1,12,58.883506212101224,60
2686,Cully,Takos,Male,63,1996-05-21,Automation Specialist II,Financial Services,Affluent Customer,0,4,26.69667143794432,30
2687,Fabe,Smallbone,Male,67,1962-01-28,Chemical Engineer,Manufacturing,High Net Worth,1,20,61.0081220495243,60
2688,Shelden,Lorent,Male,53,1977-05-18,Database Administrator III,Property,Mass Customer,0,13,45.70595978746554,50
2690,Sissie,Giordano,Female,17,1980-11-06,Registered Nurse,Health,Affluent Customer,1,12,42.234293702604106,40
2691,Stearn,Boutton,Male,41,1975-11-03,Librarian,Entertainment,Mass Customer,0,18,47.24466352539308,50
2692,Jacklyn,Bromehed,Female,57,1988-12-19,Research Associate,Health,High Net Worth,1,22,34.11639942688318,30
2693,Abram,Phillipson,Male,91,1968-04-11,Research Assistant III,Health,High Net Worth,1,16,54.806762678695335,50
2694,Teddi,De la Yglesias,Female,48,1985-12-28,Quality Engineer,Retail,Mass Customer,0,6,37.09250434347969,40
2695,Kippy,Heater,Female,88,1976-08-16,Statistician II,Manufacturing,Mass Customer,1,19,46.458884214387375,50
2698,Nedi,MacClay,Female,19,1974-06-15,Administrative Officer,Health,High Net Worth,0,20,48.63004447092926,50
2699,Michal,Woltering,Male,93,1978-05-25,Account Representative IV,Manufacturing,Affluent Customer,1,16,44.68745838086581,40
2701,Ileana,Timms,Female,13,1960-07-28,Dental Hygienist,Health,Affluent Customer,1,7,62.511232996360995,60
2702,Saraann,Gilliard,Female,34,1976-11-30,Electrical Engineer,Manufacturing,Affluent Customer,1,11,46.16866607164659,50
2704,Orlando,Gniewosz,Male,6,1999-02-08,Account Representative IV,Retail,Affluent Customer,1,3,23.977929780004736,20
2705,Madalena,MacCaughey,Female,11,1996-10-20,Nuclear Power Engineer,Manufacturing,Mass Customer,0,3,26.28050957288207,30
2706,Kelly,Bilyard,Male,59,1964-07-21,Desktop Support Technician,Retail,Affluent Customer,0,6,58.53031620819971,60
2707,Tabb,Haberjam,Male,56,1988-12-26,Account Coordinator,Property,High Net Worth,1,5,34.09723407783426,30
2711,Steven,Keetley,Male,52,1970-08-31,Biostatistician II,Health,Affluent Customer,0,6,52.41930776860136,50
2712,Carissa,Hassent,Female,0,1987-06-26,Tax Accountant,Manufacturing,High Net Worth,1,11,35.60034502467095,40
2713,Hadlee,Mackro,Male,55,1954-11-03,Statistician II,Retail,Affluent Customer,1,5,68.24441026899493,70
2714,Emmy,Jenton,Female,50,1998-03-17,Occupational Therapist,Health,High Net Worth,1,1,24.875963278296965,20
2715,Umberto,Cappineer,Male,27,1962-11-14,Civil Engineer,Manufacturing,Affluent Customer,0,11,60.21412901749764,60
2717,Frederic,McGown,Male,31,1981-03-25,Registered Nurse,Health,Mass Customer,0,13,41.853724628632705,40
2719,Alleyn,Clear,Male,69,1988-08-24,Teacher,Telecommunications,Affluent Customer,1,6,34.43673454670083,30
2720,Shirline,Yellowlee,Female,0,1983-09-02,Account Coordinator,Retail,High Net Worth,0,10,39.414249485405946,40
2723,Morganne,Smitham,Female,71,1978-04-20,Associate Professor,Manufacturing,Mass Customer,1,18,44.78328512611041,40
2724,Gerome,Dutteridge,Male,92,1994-01-10,Mechanical Systems Engineer,Financial Services,Mass Customer,0,4,29.056747277968416,30
2725,Sibylla,Langmuir,Female,20,1965-06-19,Senior Quality Engineer,Property,Affluent Customer,0,11,57.61859317487253,60
2726,Bradford,Monkton,Male,49,1976-03-18,Administrative Officer,Financial Services,Affluent Customer,0,4,46.87230817244264,50
2727,Kim,Gabbitis,Female,88,1988-07-22,Administrative Officer,Financial Services,High Net Worth,1,2,34.52708547793146,30
2728,Imojean,Atyeo,Female,55,1959-03-26,Physical Therapy Assistant,IT,High Net Worth,0,19,63.852807429785365,60
2730,Taddeo,Karlicek,Male,15,1960-11-27,Senior Financial Analyst,Financial Services,Mass Customer,0,11,62.1772083415084,60
2731,Meagan,Ferry,Female,74,2000-05-18,Accounting Assistant III,Retail,Mass Customer,1,1,22.70480302175508,20
2732,Clarine,Yushkin,Female,36,1961-03-01,Help Desk Operator,Health,Mass Customer,0,7,61.91984508285148,60
2733,Jordanna,Skyme,Female,89,1985-03-07,Analog Circuit Design manager,Manufacturing,Mass Customer,1,17,37.90292481754829,40
